Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
23, Plaza de Castilla, 0.29054054054054057, 0.44281045751633985, 0.23228673564855484, 0.09882671480144405, 0.0841451158500383,0.008764945165001092
24, Ventilla, 0.2725225225225225, 0.41013071895424835, 0.03602697834192116, 0.09027205276174774, 0.06547956964087452,0.004049516063482988
25, Barrio del Pilar, 0.25450450450450446, 0.3828976034858388, 0.02714590926228478, 0.08301743745261561, 0.06358809364720783,0.004415378726980014
26, Herrera Oria, 0.22747747747747749, 0.35566448801742917, 0.018181056512085795, 0.0767882187938289, 0.06333887327350979,0.0047387778621008495
27, Mirasierra, 0.2004504504504504, 0.35566448801742917, 0.0091324200913242, 0.07138200782268579, 0.06273814338530655,0.005126107921969288
28, Paco de Lucia, 0.1779279279279279, 0.35566448801742917, 0.0, 0.06664637857577602, 0.056980064023672124,0.002861457998835199
29, Manoteras, 0.24549549549549554, 0.6388888888888888, 0.007240305531118651, 0.0745658835546476, 0.06405345882316812,0.004155918472242283
30, Hortaleza, 0.24549549549549554, 0.6552287581699346, 0.010234175359222521, 0.07846649946255822, 0.06346420900809449,0.004237870171139423
31, Parque de Santa Maria, 0.2635135135135135, 0.6824618736383442, 0.016517950651418072, 0.08292313517606967, 0.0635261354476707,0.004211390730207895
32, San Lorenzo, 0.28153153153153154, 0.6824618736383442, 0.02319969837878597, 0.08827085852478839, 0.06473465094117678,0.004066711038361585
33, Mar de Cristal, 0.3130630630630631, 0.6824618736383442, 0.07681950204571783, 0.09517601043024772, 0.07675788368160598,0.007506792198647147
34, Feria de Madrid, 0.3130630630630631, 0.7859477124183006, 0.02714590926228478, 0.08714683645045762, 0.06472743438783359,0.004248131978444571
35, Aeropuerto T1-T2-T3, 0.25450450450450446, 0.8513071895424836, 0.018181056512085795, 0.08030803080308031, 0.0634539698374847,0.004638416573579369
36, Barajas, 0.22747747747747749, 0.8513071895424836, 0.0091324200913242, 0.0744138634046891, 0.06274976926943936,0.005060812824340978
37, Aeropuerto T4, 0.20495495495495497, 0.8513071895424836, 0.0, 0.06928187282505537, 0.05698122660469497,0.0028328286532426816
38, Pinar del Rey, 0.3130630630630631, 0.6007625272331155, 0.07894551268624399, 0.10310734463276836, 0.06632026509138467,0.0036718074537806116
39, Colombia, 0.3220720720720721, 0.5136165577342048, 0.10586974432016545, 0.1130030959752322, 0.07938232241524475,0.0065648164478508296
40, Pio XII, 0.3085585585585585, 0.4918300653594771, 0.020108080935025762, 0.10478468899521531, 0.06520863890144221,0.00366095497112723
41, Duque de Pastrana, 0.29054054054054057, 0.46459694989106753, 0.013908089313392819, 0.09785522788203753, 0.06564162270232232,0.0037283071704215585
42, Valdeacederas, 0.30405405405405406, 0.3937908496732026, 0.00444053453981819, 0.09098462816784379, 0.06548284811322157,0.0038733512601351263
43, Tetuan, 0.31756756756756754, 0.37745098039215685, 0.004159161046178766, 0.09106029106029107, 0.0636208804266747,0.00400196028334744
44, Estrecho, 0.33108108108108103, 0.3611111111111111, 0.010044963903201932, 0.09694555112881806, 0.06366346946655362,0.0039402780363052324
45, Alvarado, 0.35360360360360366, 0.35566448801742917, 0.016328739195397485, 0.10384068278805121, 0.06595134205645305,0.0036636723673888648
46, Cuzco, 0.3220720720720721, 0.44281045751633985, 0.21263946490162342, 0.10508637236084453, 0.06574703066512028,0.0036611587390278496
47, Santiago Bernabeu, 0.3445945945945946, 0.44281045751633985, 0.21883945652325634, 0.1131198347107438, 0.06626273566538071,0.0035032877442103243
48, Nuevos Ministerios, 0.38963963963963966, 0.44281045751633985, 0.3690743998994594, 0.12275784753363228, 0.08981795286624607,0.007444907108490987
49, Cuatro Caminos, 0.38963963963963966, 0.35566448801742917, 0.10605686118442187, 0.11364815775817333, 0.08878752799661185,0.007692650423172421
50, Concha Espina, 0.3490990990990991, 0.5462962962962963, 0.015961487439431446, 0.1104944500504541, 0.06541404505634894,0.0035304884950112156
51, Cruz del Rayo, 0.3941441441441441, 0.5462962962962963, 0.018968972114001708, 0.11556728232189974, 0.06769574158777059,0.0034208951744405763
52, Avda. America, 0.44819819819819817, 0.5462962962962963, 0.3147300861483341, 0.12607944732297063, 0.10448111530347784,0.010199149865552138
53, Republica Argentina, 0.40315315315315314, 0.47549019607843135, 0.09026782846689847, 0.11993428258488499, 0.07013612441225302,0.003186025251052582
54, Canillas, 0.3220720720720721, 0.6824618736383442, 0.007360744557552396, 0.08728577122359506, 0.06473401119759849,0.004071100694801188
55, Esperanza, 0.3445945945945946, 0.6770152505446623, 0.00433231396534149, 0.08578143360752057, 0.06351973840880111,0.004221779926371163
56, Arturo Soria, 0.3626126126126126, 0.6443355119825708, 0.007339798639911747, 0.08880778588807786, 0.06340088001706044,0.004257822674308933
57, Avda. de la Paz, 0.38963963963963966, 0.6279956427015251, 0.013466479549802412, 0.09455958549222798, 0.063426571383168,0.004192688647892761
58, Alfonso XIII, 0.3986486486486487, 0.6007625272331155, 0.02111872146118721, 0.10248011230697239, 0.06380235762950023,0.0040027288699835285
59, Prosperidad, 0.4211711711711712, 0.5735294117647058, 0.029353958080236817, 0.11259640102827763, 0.06753457415406401,0.0036215558958074797
60, Cartagena, 0.44819819819819817, 0.5844226579520697, 0.12021560331224804, 0.11465968586387434, 0.06754805850043746,0.0035587635432604062
61, Parque de las Avenidas, 0.44819819819819817, 0.6552287581699346, 0.1129683158085825, 0.10513682189150264, 0.06393720147063123,0.003854908124635639
62, Barrio de la Concepcion, 0.46621621621621623, 0.704248366013072, 0.1066705765712929, 0.09729009329187029, 0.06476152660893265,0.003907805530286172
63, Pueblo Nuevo, 0.4797297297297297, 0.7314814814814815, 0.16365743649895936, 0.09505208333333333, 0.07661559212517353,0.0074704062703237935
64, Ciudad Lineal, 0.46171171171171166, 0.7369281045751634, 0.04482426375099493, 0.08718152866242038, 0.06471952708231624,0.004141318753226482
65, Suanzes, 0.4436936936936937, 0.764161220043573, 0.03602697834192115, 0.0804555473916238, 0.06351718753483164,0.004404816328624449
66, Torre Arias, 0.4346846846846847, 0.7913943355119826, 0.027145909262284777, 0.07464212678936605, 0.06338985309082242,0.004618089838191417
67, Canillejas, 0.41216216216216217, 0.8131808278867102, 0.01818105651208579, 0.06956797966963152, 0.06331884704345593,0.004857882070056033
68, El Capricho, 0.3986486486486487, 0.829520697167756, 0.0091324200913242, 0.06510107015457789, 0.06273612057072417,0.005206528837288025
69, Alameda del Osuna, 0.36711711711711714, 0.8469498910675382, 0.0, 0.06113902847571189, 0.05697986175545836,0.0028949613043227932
70, Ascao, 0.5022522522522522, 0.7369281045751634, 0.10405931883875832, 0.0876701361088871, 0.06471959375814941,0.004095465735744002
71, Garcia Noblejas, 0.5112612612612613, 0.764161220043573, 0.0958485191236228, 0.08129175946547884, 0.06351785430008478,0.004295863956979501
72, Simancas, 0.5157657657657657, 0.7913943355119826, 0.08755393573792468, 0.07572614107883817, 0.06339645408130254,0.004409769799533083
73, San Blas, 0.5157657657657657, 0.8186274509803921, 0.07917556868166395, 0.07082794307891332, 0.06338419020750032,0.004473657576145101
74, Las Musas, 0.5157657657657657, 0.8458605664488017, 0.0707134179548406, 0.06648451730418943, 0.06338295125551809,0.00451478771618407
75, Estadio Metropolitano, 0.5157657657657657, 0.9003267973856209, 0.062167483557454654, 0.06260720411663807, 0.06338282549051576,0.004542037038691781
76, Barrio del Puerto, 0.5472972972972974, 0.9166666666666666, 0.053537765489506096, 0.05912526997840173, 0.06338280673217475,0.0045715140503691815
77, Coslada Central, 0.5698198198198199, 0.9166666666666666, 0.04482426375099493, 0.05598159509202454, 0.06338274489776416,0.004606301937445004
78, La Rambla, 0.5878378378378378, 0.9166666666666666, 0.03602697834192116, 0.05312954876273653, 0.06338214529738569,0.004666758800355529
79, San Fernando, 0.6058558558558558, 0.9166666666666666, 0.027145909262284777, 0.05053068758652515, 0.06337621112115614,0.0047654146824501155
80, Jarama, 0.6283783783783784, 0.9166666666666666, 0.01818105651208579, 0.048153034300791556, 0.06331746894759188,0.004946516695928808
81, Henares, 0.5563063063063063, 0.9166666666666666, 0.0091324200913242, 0.045969773299748114, 0.0627359813778449,0.005264028975719922
82, Hospital de Henares, 0.677927927927928, 0.9166666666666666, 0.0, 0.043958249698916096, 0.05697984783853993,0.002920164517994457
83, Quintana, 0.4797297297297297, 0.69880174291939, 0.060421990420733755, 0.09729009329187029, 0.06489279479296078,0.0038294221772610074
84, El Carmen, 0.4797297297297297, 0.6552287581699346, 0.06766927792439933, 0.1053897978825794, 0.0652498883104778,0.003670720486225156
85, Ventas, 0.4797297297297297, 0.6279956427015251, 0.11565986622540626, 0.11496062992125984, 0.08054367981541381,0.006406552341242083
86, Diego de Leon, 0.4797297297297297, 0.5517429193899782, 0.0451503551164227, 0.11812297734627832, 0.0852397858389111,0.005850870316023791
87, Gregorio Maranon, 0.44819819819819817, 0.44281045751633985, 0.3232589147129805, 0.1288993525603296, 0.08654870863359239,0.005730498936937167
88, Alonso Cano, 0.44819819819819817, 0.4046840958605665, 0.01028863474508818, 0.11581173982020095, 0.06732588253478347,0.003218252086596491
89, Rios Rosas, 0.41216216216216217, 0.3828976034858388, 0.007162107438593551, 0.1075638506876228, 0.06615258559000267,0.0034121786128168074
90, Canal, 0.44819819819819817, 0.35566448801742917, 0.0249912725343164, 0.11219262295081968, 0.07964782753481657,0.006205060391281819
91, Islas Filipinas, 0.4346846846846847, 0.27941176470588236, 0.0011101336349545474, 0.10190786412284783, 0.06659535649244853,0.0034193490196160505
92, Guzman el Bueno, 0.38963963963963966, 0.2739651416122004, 0.0763771940848728, 0.10483484921014839, 0.07924332508216846,0.006675215098145285
93, Francos Rodriguez, 0.3626126126126126, 0.2739651416122004, 0.053537765489506096, 0.09542483660130718, 0.06498503882680155,0.0039000637977385797
94, Valdezarza, 0.3445945945945946, 0.2739651416122004, 0.04482426375099493, 0.08749500599280863, 0.0635446020939603,0.004232062768408262
95, Antonio Machado, 0.3130630630630631, 0.2739651416122004, 0.03602697834192116, 0.0807224474751198, 0.06339849582689082,0.004457102072975266
96, Penagrande, 0.286036036036036, 0.2739651416122004, 0.02714590926228478, 0.07487179487179488, 0.06337786274937425,0.004646302007028844
97, Avda. de la Ilustracion, 0.25450450450450446, 0.2739651416122004, 0.018181056512085795, 0.06976744186046512, 0.06331763575812697,0.004876269341149089
98, Lacoma, 0.23198198198198194, 0.2739651416122004, 0.0091324200913242, 0.06527570789865872, 0.06273599821628503,0.005217052273457294
99, Pitis, 0.17342342342342343, 0.2739651416122004, 0.0, 0.061293031066330814, 0.056979849519000834,0.002900422583472311
100, Metropolitano, 0.40315315315315314, 0.24128540305010893, 0.022026726990909476, 0.10041265474552957, 0.06500294220110389,0.0037087735351781933
101, Ciudad Universitaria, 0.4301801801801802, 0.21949891067538127, 0.01977713543630348, 0.09772423025435073, 0.06372364274511173,0.0037834389691352313
102, Moncloa, 0.4572072072072072, 0.21949891067538127, 0.021117674165305217, 0.09977220956719818, 0.06517102435016646,0.003590117743544095
103, Arguelles, 0.48873873873873874, 0.24673202614379086, 0.0416598343078172, 0.1067251461988304, 0.08092419384117026,0.006118338071422176
104, San Bernardo, 0.48873873873873874, 0.35566448801742917, 0.03560327235079021, 0.11043872919818457, 0.08036176584138144,0.006034075909353392
105, Bilbao, 0.4932432432432432, 0.3937908496732026, 0.03459943093598998, 0.11799568965517242, 0.0835445347783802,0.00572195359219443
106, Iglesia, 0.4572072072072072, 0.3937908496732026, 0.007978998226578961, 0.10988459608630206, 0.06567594464976911,0.003348039907725745
107, Alonso Martinez, 0.5337837837837838, 0.44281045751633985, 0.26371030512038424, 0.12637045585689555, 0.09680022338439738,0.00830719110410596
108, Ruben Dario, 0.5067567567567568, 0.47549019607843135, 0.036916883171753095, 0.12026359143327842, 0.06969087474681292,0.003055748901241885
109, Nunez de Balboa, 0.4797297297297297, 0.5190631808278867, 0.1765281351243396, 0.12331081081081081, 0.09304640650380791,0.007042298506988097
110, Colon, 0.5337837837837838, 0.47004357298474947, 0.010857898240077456, 0.11265432098765432, 0.06677593657106205,0.0033990446437931515
111, Serrano, 0.5337837837837838, 0.5081699346405228, 0.005974008443532135, 0.10709046454767726, 0.06389687498413338,0.003624713455461004
112, Velazquez, 0.5337837837837838, 0.5354030501089324, 0.004530934460556178, 0.10549132947976879, 0.06513040479250296,0.0035251880123541423
113, Goya, 0.5337837837837838, 0.5517429193899782, 0.013798538839383381, 0.10982948846539618, 0.08034477454841786,0.0061320339294488845
114, Lista, 0.5067567567567568, 0.5517429193899782, 0.0013731212675538427, 0.10993975903614457, 0.06726468408223302,0.003228035628256208
115, Manuel Becerra, 0.5067567567567568, 0.6007625272331155, 0.15441704518932106, 0.12006578947368421, 0.08276917512906275,0.005990015254545874
116, La Elipa, 0.5202702702702703, 0.6879084967320261, 0.03602697834192116, 0.10354609929078014, 0.06511574265586847,0.0038794167548074185
117, La Almudena, 0.5472972972972974, 0.704248366013072, 0.02714590926228478, 0.09411259131929522, 0.06355133730204277,0.004319264825229093
118, Alsacia, 0.5698198198198199, 0.7314814814814815, 0.018181056512085795, 0.08618654073199528, 0.0633351594466074,0.00468126075342068
119, Avda. de Guadalajara, 0.5788288288288288, 0.764161220043573, 0.0091324200913242, 0.0794341675734494, 0.06273776805692621,0.005088425851516503
120, Las Rosas, 0.5968468468468469, 0.7805010893246187, 0.0, 0.07361344537815126, 0.056980026441949216,0.002845110323986799
121, Quevedo, 0.47522522522522526, 0.35566448801742917, 0.016336419365199067, 0.10793494332183341, 0.06670719589167919,0.0032827911436834577
122, Ventura Rodriguez, 0.5112612612612613, 0.27941176470588236, 0.0004403962302667845, 0.10398860398860399, 0.06715465555422809,0.0031811016524172933
123, Plaza de Espana, 0.5427927927927928, 0.3175381263616558, 0.10244752664006161, 0.11370716510903427, 0.08356009623815394,0.005643066959779937
124, Noviciado, 0.5472972972972974, 0.35566448801742917, 0.006902411307337786, 0.10335063709296838, 0.06537952748417558,0.0033909876839899322
125, Tribunal, 0.5382882882882882, 0.3937908496732026, 0.16774352851706129, 0.12039582188015394, 0.08554542979227049,0.005450636230155215
126, Principe Pio, 0.5608108108108107, 0.2848583877995643, 0.15509564944339355, 0.10939060939060939, 0.08949228951687412,0.007509686198031733
127, Lago, 0.5878378378378378, 0.24673202614379086, 0.08509302314756632, 0.09972677595628415, 0.06608641657842113,0.003620879989427776
128, Batan, 0.6013513513513513, 0.23039215686274508, 0.07714404740293895, 0.09163179916317991, 0.06430951794140606,0.003912191492995263
129, Casa de Campo, 0.6373873873873874, 0.19226579520697168, 0.07336330926880129, 0.08538011695906433, 0.06994630739929447,0.0059681163625509275
130, Colonia Jardin, 0.6599099099099099, 0.1650326797385621, 0.03602697834192116, 0.07891891891891892, 0.06404519933007148,0.004314526509514056
131, Aviacion Espanola, 0.6914414414414414, 0.11056644880174292, 0.02714590926228478, 0.07331771007700033, 0.06344319304967917,0.004565843178247749
132, Cuatro Vientos, 0.7274774774774775, 0.08333333333333333, 0.018181056512085795, 0.06841611996251172, 0.06332423544788532,0.004828064384799469
133, Joaquin Vilumbrales, 0.7725225225225225, 0.08333333333333333, 0.0091324200913242, 0.06409130816505706, 0.06273666484964108,0.005185420435267042
134, Puerta del Sur, 0.8085585585585586, 0.08333333333333333, 0.0, 0.060247592847317746, 0.05697991618178222,0.0028867283539103263
135, Santo Domingo, 0.5743243243243243, 0.35566448801742917, 0.0045508829535472715, 0.10101476014760148, 0.06637114580441734,0.0033573706193464896
136, Opera, 0.6103603603603603, 0.35566448801742917, 0.05590096371169638, 0.10518731988472622, 0.09126963432448311,0.0072618331178310475
137, Callao, 0.5923423423423424, 0.37745098039215685, 0.010388296648821967, 0.10873882820258193, 0.08634664676178176,0.005526639091272621
138, Gran Via, 0.5698198198198199, 0.3937908496732026, 0.11875606415005706, 0.11388455538221529, 0.08448762141787078,0.005538903521472761
139, Chueca, 0.5563063063063063, 0.41013071895424835, 0.05556795303244971, 0.11723768736616702, 0.06883499571143298,0.00303558931981028
140, Sol, 0.6103603603603603, 0.39923747276688454, 0.16406223234173464, 0.11248073959938366, 0.09708730366031733,0.008712034623150417
141, Sevilla, 0.6103603603603603, 0.46459694989106753, 0.01920131707111723, 0.10605326876513317, 0.0668058335612548,0.003474002942808928
142, Banco de Espana, 0.5923423423423424, 0.4918300653594771, 0.019215281016211002, 0.10641399416909621, 0.06390874826266407,0.003665340672209317
143, Retiro, 0.5743243243243243, 0.5190631808278867, 0.02295761830134079, 0.11082995951417005, 0.06521923935786382,0.0035467572958603048
144, Principe de Vergara, 0.5698198198198199, 0.5462962962962963, 0.10579079304415487, 0.11869918699186992, 0.08122125754872674,0.006150242462656865
145, Ibiza, 0.5923423423423424, 0.5735294117647058, 0.08440564795032562, 0.1120777891504606, 0.06653996501786244,0.0034384909286658875
146, Sainz de Baranda, 0.6373873873873874, 0.6279956427015251, 0.24522595990485913, 0.10977443609022557, 0.07711600234202227,0.006820534335044615
