Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
52, Silberhornstr., 0.5894584139264991, 0.6388888888888888, 0.11965780343018759, 0.09560935576528519, 0.06446427129743007,0.0036997081547296114
53, Kolumbusplatz, 0.5894584139264991, 0.6047008547008547, 0.1454828737276569, 0.09877066553624417, 0.07033414031675621,0.005403827827205674
54, Frauenhoferstr., 0.5894584139264991, 0.5694444444444444, 0.1388724450364231, 0.10401785714285715, 0.06603884237440433,0.0034723664993415457
55, Sendlingen Tor, 0.5894584139264991, 0.532051282051282, 0.24777931645254414, 0.11250603573153066, 0.08146608787089304,0.006117300825865436
56, Konigsplatz, 0.42182462927143793, 0.483974358974359, 0.029422574120664995, 0.10346358792184725, 0.06658817804700268,0.0035229043689381616
57, Theresienstr., 0.38797549967762746, 0.483974358974359, 0.02247915741699964, 0.09568788501026694, 0.0638916745052872,0.003774331858960699
58, Josephsplatz, 0.35735009671179896, 0.483974358974359, 0.016281880518967982, 0.0895121014214368, 0.06374022746299397,0.0038503915522118586
59, Hohenzollernplatz, 0.32511283043197947, 0.483974358974359, 0.011505352473977609, 0.08460421205519245, 0.06492218714821414,0.003776164365678256
60, Scheidplatz, 0.291263700838169, 0.483974358974359, 0.054169999483193204, 0.08626434653831914, 0.07689321000087834,0.007055118782664399
61, Milbertshofen, 0.2638620245003225, 0.483974358974359, 0.022063539045927675, 0.08037254225595032, 0.06491912125334035,0.0038461779466306403
62, Frankfurter Ring, 0.2445196647324308, 0.483974358974359, 0.017389373982536628, 0.07682162875041214, 0.06370955598314473,0.004014950174215742
63, Am Hart, 0.23968407479045795, 0.46260683760683763, 0.01632257905382073, 0.07646865769609452, 0.06358798080824775,0.004091818177111484
64, Harthof, 0.23968407479045795, 0.4230769230769231, 0.01654457106210843, 0.07661953304833936, 0.06358179134456785,0.00410481449503579
65, Dulferstr., 0.23968407479045795, 0.38782051282051283, 0.018117014454146332, 0.07738292925938227, 0.06364147081056135,0.004058474075862925
66, Hasenbergl, 0.23968407479045795, 0.3472222222222222, 0.022852843964283966, 0.08115639150121909, 0.06424445774819625,0.0039355408242742205
67, Feldmoching, 0.23968407479045795, 0.31303418803418803, 0.08155215578905825, 0.0868107302533532, 0.07021465687315757,0.005541788472326483
68, Ebersberg, 0.8763700838168923, 0.8920940170940171, 0.0, 0.045848091302636756, 0.05715132489071299,0.0027427375906479996
69, Grafing Stadt, 0.8409090909090909, 0.8920940170940171, 0.008583690987124463, 0.04804123711340206, 0.06292478109824293,0.004946644185213363
70, Grafing Bahnhof, 0.8038362346872985, 0.8920940170940171, 0.017093384638153027, 0.050432900432900434, 0.06350801870190619,0.004642481571913714
71, Kirscheeon, 0.7683752417794971, 0.8920940170940171, 0.02552908095308569, 0.053051001821493624, 0.06356693895974895,0.004471135570497605
72, Eglharting, 0.7313023855577048, 0.8920940170940171, 0.03389077993192245, 0.055928948631781085, 0.0635729043225663,0.004367204659348486
73, Zorneding, 0.6958413926499034, 0.8920940170940171, 0.04217848157466331, 0.059107052257737186, 0.063573638181142,0.0042981668033193615
74, Baldham, 0.658768536428111, 0.8920940170940171, 0.05039218588130827, 0.06263440860215054, 0.06357501236277106,0.004236440562155619
75, Vaterstetten, 0.6233075435203095, 0.8920940170940171, 0.05853189285185733, 0.06657142857142857, 0.06358802206697865,0.004162480479501987
76, Haar, 0.5781753707285623, 0.8824786324786325, 0.06659760248631048, 0.07099329677026203, 0.06371674967357302,0.0040489316771393355
77, Gronsdorf, 0.5491618310767248, 0.8632478632478633, 0.07458931478466775, 0.07599478147423352, 0.06499102622843925,0.003856121640341683
78, Pasing, 0.49274661508704076, 0.25961538461538464, 0.3662775640076958, 0.1084729981378026, 0.08898469256016982,0.007878449009752458
79, Leienfelsstr., 0.5056415215989685, 0.1794871794871795, 0.07458931478466775, 0.09864521591871296, 0.06614057037257155,0.0036530943258447435
80, Aubing, 0.5056415215989685, 0.13141025641025642, 0.06659760248631048, 0.09038013964313421, 0.06383286719019417,0.003935610742296648
81, Puchheim, 0.5185364281108963, 0.08333333333333333, 0.05853189285185733, 0.08333333333333333, 0.06359974898595647,0.004099683100914623
82, Eichenau, 0.5894584139264991, 0.08333333333333333, 0.05039218588130827, 0.07725464190981432, 0.06357619588780666,0.004201104990561754
83, Fusrtenfeldbruck, 0.6265312701482915, 0.08333333333333333, 0.04217848157466331, 0.07195799876466955, 0.06357375738970168,0.004278785874766157
84, Buchenau, 0.6636041263700838, 0.08333333333333333, 0.03389077993192245, 0.06730213749277875, 0.06357291624947448,0.0043560296651345065
85, Schongeising, 0.6990651192778853, 0.08333333333333333, 0.02552908095308569, 0.06317787418655098, 0.06356694013357114,0.004465076826638692
86, Grafrath, 0.7393617021276596, 0.08333333333333333, 0.017093384638153027, 0.059499489274770175, 0.0635080188112527,0.004638633542584787
87, Turkenfeld, 0.779658284977434, 0.08333333333333333, 0.008583690987124463, 0.056198745779064155, 0.06292478110739752,0.004944340115878495
88, Geltendorf, 0.7764345583494521, 0.08333333333333333, 0.0, 0.05322064869803563, 0.05715132489122158,0.002741626575509095
