Id, Name, Lat, Long, Betweenness, Closeness, Katz, Pagerank
64, Assisi, 0.46335191300479805, 0.4902178630718027, 0.008296561867990439, 0.1364190012180268, 0.08632812438835129,0.00702220467708235
65, Foligno, 0.47416289391864685, 0.496811097226291, 0.03254698038532625, 0.14088050314465408, 0.0957626939105455,0.009948243809401488
66, Grosseto, 0.49157689771726854, 0.3743339287063874, 0.11500365693643008, 0.14795244385733158, 0.09551885658430871,0.0097965317965201
67, Chiusi, 0.4684170003150804, 0.438943845013509, 0.2213871458387158, 0.16470588235294117, 0.11687191507931595,0.014438721698059312
68, S. Benedetto del Tronto, 0.4753322680381753, 0.5874525450142714, 0.10807634831794496, 0.128, 0.09388882908347396,0.011337848768940494
69, Ascoli Piceno, 0.48377071312911224, 0.5637895425352315, 0.0, 0.11359026369168357, 0.07731602723491623,0.004539334722316286
70, Terni, 0.5109808931690525, 0.49271429851792614, 0.03698826377397806, 0.13675213675213677, 0.09712467594162703,0.009723379654208346
71, Orvieto, 0.4968272341256378, 0.45046613217415593, 0.17601179599908034, 0.1553398058252427, 0.09052776673226344,0.006381611511570306
72, Civitavecchia, 0.554798243344701, 0.42742163069227224, 0.10431120427969168, 0.1414141414141414, 0.09071355360454351,0.006748336793868509
73, Viterbo, 0.5249178459829895, 0.450786189642558, 0.0, 0.13477737665463296, 0.09207510799653672,0.006572801438091325
74, Orte, 0.5209988282675898, 0.47244372664836726, 0.1893617530990374, 0.14893617021276595, 0.10913441723942414,0.012233502084520231
75, L'Aquila, 0.5309886070462478, 0.5497103799425105, 0.009642167677881962, 0.12389380530973451, 0.08707826170496999,0.007004709838939903
76, Pescara, 0.5206224959864916, 0.6128673947227579, 0.09813783837943499, 0.1222707423580786, 0.09549452618000855,0.0105759062109659
77, Chieti, 0.5312606535679967, 0.6092754875570834, 0.012262262262262263, 0.11703239289446186, 0.08691524830758782,0.007246901830429279
78, Sulmona, 0.5596584695665736, 0.5907454188940342, 0.018741956241956244, 0.1206896551724138, 0.09438652472005528,0.010315329173910197
79, Avezzano, 0.5612517474217759, 0.552351268482263, 0.020200174664460377, 0.1285878300803674, 0.09060032160602129,0.006895622350088505
80, Rome, 0.5741257275764062, 0.4798691455621187, 0.27564359611628514, 0.14377406931964057, 0.13234530689223736,0.021790422436548836
81, Fiumicino, 0.5858990859360949, 0.4607080433422569, 0.0, 0.1258426966292135, 0.08116167016869154,0.003973058338899784
82, Latina, 0.6137005486934998, 0.512195465028008, 0.08573585891863203, 0.12993039443155452, 0.08980926307563081,0.007018994275929127
83, Formia, 0.6331979451804087, 0.5662219387162739, 0.07426009744287056, 0.12017167381974249, 0.08647593735282955,0.0071682566106837054
84, Cassino, 0.6114355954645672, 0.5836119957908591, 0.11807110464673487, 0.13191990577149587, 0.09068744360163983,0.006844230148208736
85, Naples, 0.6721327468992295, 0.6156182509665282, 0.14652955628795966, 0.11244979919678715, 0.09567868828806154,0.010082374917639296
86, Caserta, 0.6506894424887997, 0.6220194795556808, 0.11846678093526831, 0.12267250821467689, 0.09525774422158395,0.010135587148886053
87, Benevento, 0.6445489587419082, 0.6565861874366902, 0.035548918584632876, 0.11416921508664628, 0.08693989254220418,0.00715537743321194
